ufid,size,%_treated,%_censored,%_effect_size,effect_size,link_type,snr,tx_importance,deg(y),deg(z),deg(c),n_conf(y),n_conf(yz),n_conf(z),n_conf(c),n_conf(cy),n_conf(cz),n_conf(cyz),dgp,instance,random_seed
bfeebd24ad7d4be1b533f0387823152c,10000,59.142632700600004,0,-106.168281009,-5.874673301540001,exp,0.825682366071,,8,5,-1,5,2,3,0,0,0,0,2,8,732530
1b0f4ce051a3480ca5ca96b9cc6b3a3f,10000,73.72255990069999,0,-3.99592918393,-0.026414377234700002,exp,0.886337505634,,8,5,-1,5,2,3,0,0,0,0,2,9,540807
eaadf08d8ebd4e51bf4a49cdd9d37989,10000,58.601438835799996,0,-28.6966630493,-0.128639629594,exp,0.868344274178,0.62133493456,6,8,-1,2,3,5,0,0,0,0,3,0,272500
67693d4fd98b4c8cb22341cdd3d34d74,10000,46.6805259981,0,-6.72160583544,0.0854127285245,log,0.866061071303,0.62133493456,6,8,-1,2,3,5,0,0,0,0,3,1,776979
99befd1fd1d34fec98278b00ea857752,10000,68.1386888011,0,-7.98717509545,-0.0914323102012,exp,0.8601969788930001,0.62133493456,6,8,-1,2,3,5,0,0,0,0,3,2,155299
632e09d3b0134a409f490e6edec111bc,10000,70.9624861858,0,25.3614690646,0.30150584523400004,exp,0.843860164761,0.62133493456,6,8,-1,2,3,5,0,0,0,0,3,4,56912
fa562b18e32b4d398a9c06b6da36bc65,10000,67.0436386358,0,-109.590427423,0.507730615525,log,0.848679502042,0.62133493456,6,8,-1,2,3,5,0,0,0,0,3,6,508638
117189b3b0aa4e6e818f82de7cac8d18,10000,57.960320431999996,0,-137.960123054,1.7307093948599996,log,0.817025372174,0.62133493456,6,8,-1,2,3,5,0,0,0,0,3,8,631
a9c13eac899e4138aa9b74261be246cb,10000,69.3525610992,0,0.127386873741,5.7359161828,poly,0.942846192951,,2,1,-1,7,0,3,0,0,0,0,4,0,729118
8f855bad3d1a41d5a8a5c25b2687864e,10000,50.9625819666,0,24.4011484811,-6.56832956457,poly,0.9361347275409999,,1,3,-1,7,0,3,0,0,0,0,4,2,38123
4963bab4425e4e08a839080c40ec0a01,10000,58.5049707369,0,-3.03431093048,-0.37681756021799995,poly,0.993863053467,,2,2,-1,7,0,3,0,0,0,0,4,3,88553
2dddf963807e4f06aaadca8df9bf85ca,10000,56.582489485299995,0,0.46494815197300005,-4.6554303273699995,poly,0.963108909692,,3,2,-1,7,0,3,0,0,0,0,4,6,393537
c94a601686aa4280b88033f56f185e56,10000,60.43435879770001,0,0.856868677185,-12.4670410842,poly,0.9841342193189999,,2,1,-1,7,0,3,0,0,0,0,4,9,929673
12c68e77c3764259b54fa15ce3a67b06,10000,45.2007531083,0,-15.366935865699999,1.6954537367299998,poly,0.950460510709,0.455119613313,3,2,-1,4,5,1,0,0,0,0,5,3,108832
875d96b9c0e7452fa88f2885d5780132,10000,59.9115098743,0,37.2668144158,-0.6669290552380001,poly,0.99184962378,0.455119613313,3,3,-1,4,5,1,0,0,0,0,5,6,828752
780ed432d89448299a9a68a7f363cf3d,10000,51.7890866533,0,13.176480375399999,-0.80630439521,poly,0.9933047038670001,0.455119613313,2,2,-1,4,5,1,0,0,0,0,5,7,366917
7af4e924f7f142a382900f9c50494e4a,10000,52.403975323599994,0,42.6321855768,0.654351030721,exp,0.9667904559530001,,9,7,-1,3,5,2,0,0,0,0,6,0,691957
405300e5ce2541569d97ccf6f30a9442,10000,50.094847656599995,0,2.36126042314,-0.011173750117200001,log,1.0,,9,7,-1,3,5,2,0,0,0,0,6,1,75810
8056933a63ce439694b238901c42a823,10000,46.9045157801,0,-2.60024059698,-0.0460663899519,log,0.949444922752,,9,7,-1,3,5,2,0,0,0,0,6,2,452024
a05b242e869d4d8ca7dbb84458113a9a,10000,48.400869311499996,0,105.04649227899999,-0.121240223618,log,0.976034889121,,9,7,-1,3,5,2,0,0,0,0,6,5,852619
eec6ae570a9646f092d342e1945d1db7,10000,40.5759322945,0,18.0937403036,-0.121201385733,log,0.9633149378810001,,9,7,-1,3,5,2,0,0,0,0,6,6,389719
16d018f21c4447ba84bcc3ff55d75ad5,10000,57.593798848199995,0,-185.513893247,1.9815231656599999,log,0.9500410716299998,0.7213475204440001,5,9,-1,1,3,6,0,0,0,0,7,2,597981
cdd8939a3c814bc798595a842001fd4c,10000,49.4375864554,0,0.868334128741,0.0231945129108,exp,0.967529639883,0.7213475204440001,5,9,-1,1,3,6,0,0,0,0,7,3,673922
683e7c9cbc75406fb855494d82eb1dbf,10000,63.0337193099,0,-5.57418134647,-0.044980370877,exp,0.916889441124,0.7213475204440001,5,9,-1,1,3,6,0,0,0,0,7,5,979865
da8ea9edb8474ca5936d49e1f2aa97de,10000,53.2749844129,0,-9.48508566864,-2.1111739362099997,exp,0.9708728666449999,0.7213475204440001,5,9,-1,1,3,6,0,0,0,0,7,8,774172
eb9975ea5ff446bf8dadcaea36db3e5f,10000,42.016696631,0,19.5191765094,0.158635621737,exp,0.9634360689139999,0.7213475204440001,5,9,-1,1,3,6,0,0,0,0,7,9,631956
b20ce50693224437b2b4036847308639,10000,13.1158479725,0,-0.141554007229,-0.855585764426,poly,0.8703827069560001,,3,3,-1,7,3,0,0,0,0,0,8,1,650853
3252594ad7b64755a0f2a7983ff54dfa,10000,30.600676675,0,-0.85217768765,-5.70914995911,poly,0.8480297163320001,,3,3,-1,7,3,0,0,0,0,0,8,2,166307
a515b8aabf9b41d1882630feef1e66d2,10000,30.918664802600002,0,0.039200601038800006,8.44523464784,poly,0.857006593686,,3,1,-1,7,3,0,0,0,0,0,8,3,816573
595bdc5380b44d1aa271dfcf74cff942,10000,18.7380937392,0,0.217285156223,14.1969314547,poly,0.816273303917,,2,3,-1,7,3,0,0,0,0,0,8,6,85818
fde0464815994248aad817c84753726f,10000,11.1488893674,0,-39.4882074815,-1.13278699305,poly,0.837972429553,,2,2,-1,7,3,0,0,0,0,0,8,7,589778
624ad1d1368648afa383a06bc1bb5fd1,10000,30.585307857199997,0,-0.39182496897,-0.140884003639,poly,0.89344840354,,3,2,-1,7,3,0,0,0,0,0,8,8,233778
0c4ae9ed877c4e96b3d07edc5bb39071,10000,31.415413745100004,0,-2.00766200155,0.801494659568,poly,0.8510377439569999,0.51389834237,2,2,-1,4,3,3,0,0,0,0,9,0,373631
386b6a5e615e4005aaa013c8249d9eda,10000,18.9108790528,0,23.744668333099998,-0.610435157307,poly,0.852787295373,0.51389834237,2,2,-1,4,3,3,0,0,0,0,9,1,657037
d7926d65d0ec4e7dbee82f2ab699c3d2,10000,29.955767582199996,0,0.130963558901,-0.156213475397,poly,0.829669658827,0.51389834237,3,3,-1,4,3,3,0,0,0,0,9,2,543609
10bf67a6a51d4b1f83f7aeaab6d87f9b,10000,37.685117024,0,-11.941784710799999,-1.87695868058,poly,0.8764551413580001,0.51389834237,3,3,-1,4,3,3,0,0,0,0,9,3,764713
4153abd0e2a64f05ae0d7396a0ef451e,10000,16.541140454,0,1.28761102625,-0.519429810607,poly,0.8630100191590001,0.51389834237,2,3,-1,4,3,3,0,0,0,0,9,7,656616
6241e069dacf43deb06e216586c3ee90,10000,11.3343359223,0,4.51123937546,-2.55625862229,poly,0.851297548825,0.51389834237,3,2,-1,4,3,3,0,0,0,0,9,8,997703
009e1535ee064f4aa24f924a64b75df6,10000,34.5651192319,0,-6.9254584050100005,-0.019269390979400003,exp,0.861494055623,,4,7,-1,3,0,7,0,0,0,0,10,0,291852
6cad575c2d0443c78ab550526be7ab8a,10000,23.934511964499997,0,-115.917572354,0.206065432416,log,0.802680418881,,4,7,-1,3,0,7,0,0,0,0,10,1,323901
0351c77af9c64fbab01b77218507bff6,10000,22.0910187427,0,-2.32401214369,-0.0375267970986,log,0.852332409381,,4,7,-1,3,0,7,0,0,0,0,10,2,653719
8e557e67d72541789b392b6b799bcd27,10000,25.7215258393,0,13.9076430135,0.106239438473,log,0.8111065372669999,,4,7,-1,3,0,7,0,0,0,0,10,3,920912
cf0c1fd101264663ad571e5339431d50,10000,31.598177836199998,0,20.0809853347,0.194371713506,exp,0.860594150138,,4,7,-1,3,0,7,0,0,0,0,10,4,323849
1ef04f2389764c19830c2dcc8f1da5cd,10000,7.39207364207,0,189.69567790099998,-0.229651962512,log,0.863285377677,,4,7,-1,3,0,7,0,0,0,0,10,5,954264
6d30f1cf4c6d412e8e732c5f8432abc9,10000,24.1230572346,0,-2.69330763824,-0.16516810918299998,exp,0.8334085327449999,,4,7,-1,3,0,7,0,0,0,0,10,7,405028
ff815d9e49ea4757a68f5fb5b040ac77,10000,21.4213904418,0,46.100328581499994,2.98626380431,exp,0.8437123689849999,,4,7,-1,3,0,7,0,0,0,0,10,8,182015
680d44cc5e6e41d28c2b976ba0d387f5,10000,20.3343477898,0,-26.856956774,0.10922176102600001,log,0.852405058553,,4,7,-1,3,0,7,0,0,0,0,10,9,981983
02f954787a0e4493bd8a642554d7b593,10000,18.8652670581,0,-15.1241673113,0.056732908908,log,0.8652223783390001,0.480898346963,9,6,-1,4,4,2,0,0,0,0,11,2,428833
c55cbee849534815ba80980975c4340b,10000,19.1136960174,0,-19.043064656,-0.229857024688,exp,0.864543127803,0.480898346963,9,6,-1,4,4,2,0,0,0,0,11,3,649788
ff855663e89b4189a6758e1592a66d9b,10000,24.91838795,0,-132.185340137,0.506174857693,log,0.809930832879,0.480898346963,9,6,-1,4,4,2,0,0,0,0,11,8,124555
e023372879a343909d803690228090d6,10000,19.6458469653,0,-2.1646581783500003,-2.34708320984,poly,0.9604501111020001,,1,2,-1,1,2,7,0,0,0,0,12,2,687558
a0783a6d9d1f4d2195ae12d5ab513cc0,10000,20.2280490967,0,-16.4991354704,-3.1098083619300003,poly,0.949787013672,,3,1,-1,1,2,7,0,0,0,0,12,5,189243
d3918aaf09b3469f8ac25f4e49a6d1ae,10000,18.5585420174,0,4.9316266945,-3.6521299833499996,poly,0.9354471054189999,,3,1,-1,1,2,7,0,0,0,0,12,6,920864
495aa38731dd43808720b56fa6ad2411,10000,33.6698386312,0,-32.8159431268,-1.8666718226599996,poly,0.990395536842,0.434294481903,1,2,-1,7,3,0,0,0,0,0,13,0,903529
44fd3c8e0e40442795a9d7fd4c4a994e,10000,34.523013643,0,5.9103466217,-0.7537648906059999,poly,0.9538261328059999,0.434294481903,2,2,-1,7,3,0,0,0,0,0,13,4,342347
75058cd5c51543118c17a5a14953d595,10000,2.83369699174,0,15.3355862916,-4.3276952582499995,poly,0.942570052078,0.434294481903,3,3,-1,7,3,0,0,0,0,0,13,6,760156
32523c0700e645fbb4b6b0863f4846a3,10000,19.069375614200002,0,3.0953062776899998,-0.612667956316,poly,0.99917886699,0.434294481903,3,2,-1,7,3,0,0,0,0,0,13,9,113280
22e5679424e5431ebf9e58631673775c,10000,13.830795471099998,0,-115.678577429,-0.36227977249300003,log,0.9343973785259999,,10,3,-1,7,2,1,0,0,0,0,14,0,898868
0bb00f51331c49ce8f57a8d788d05773,10000,22.9828814377,0,-4.4062099008199995,-4.1112896366100005,exp,0.9582096607610001,,10,3,-1,7,2,1,0,0,0,0,14,1,413749
66943c17909345d2870648454e09790f,10000,11.265236142300001,0,-25.329970088499998,-0.269755551329,exp,0.9611714707200001,,10,3,-1,7,2,1,0,0,0,0,14,2,791176
00f0cf0a26884ee89a7b8b24f688cdab,10000,10.9847583092,0,-27.321859507600003,-1.0249888602500001,exp,0.965755640931,,10,3,-1,7,2,1,0,0,0,0,14,3,942691
133c85385de84e689af5023d8ef1b969,10000,18.684723233099998,0,37.306083106500004,0.19535307035500002,log,0.951590189478,,10,3,-1,7,2,1,0,0,0,0,14,4,240086
8041901dc7bf47c39bca4bad9fdcf596,10000,23.788604158000002,0,-4.7334950404,-0.0921684536407,log,0.932948085872,,10,3,-1,7,2,1,0,0,0,0,14,5,569657
941551f244814907af7280e4709537ce,10000,25.0955517865,0,1.28242133771,0.029826077600099997,log,0.958782802615,,10,3,-1,7,2,1,0,0,0,0,14,7,179374
e4c45c2f429c4efa9de542db9c6a1d33,10000,16.6321660476,0,-179.345461929,-0.458009053482,exp,0.921721752414,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,1,139412
668c6dc5b0cb45ec9334e3da7f207127,10000,4.51987664481,0,72.4483542374,4.8343659987,exp,0.941229577382,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,2,784682
72ae9fe1e25b4dd2940b047724d27b12,10000,11.4142296397,0,207.898334791,1.1714240543899999,log,0.980631669835,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,4,691409
de25805a64f44c8ea264845542d4ef5a,10000,13.111732716099999,0,-82.0033260311,1.23376356972,log,0.946734682657,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,5,452156
1f04945b63c942b6a19837af0f56331a,10000,30.691276961999996,0,549.44487817,2.16952663525,log,0.979130569296,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,6,436990
975cd44f7e27447faa304cdd33594895,10000,3.7642056930699996,0,29.4928892498,-1.18468332971,log,0.981354736392,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,7,154220
bec4b110298e451abebf24402b3bccf6,10000,50.727010720699994,0,-0.194036165864,4.52135823671,poly,0.875605230052,,2,3,-1,11,5,4,0,0,0,0,16,0,380891
8b72d26082454595a70f92342d534535,10000,44.199811724700005,0,0.42934317609,-0.0537096530243,poly,0.8491919242300001,,1,3,-1,11,5,4,0,0,0,0,16,3,994897
3ddace6686da449bb4ea3a684ebe922d,10000,53.9454236562,0,-0.6615651500299999,14.054548263800001,poly,0.83152522253,,2,2,-1,11,5,4,0,0,0,0,16,4,43417
e4076cc159e14ba5804bd8561e6c32e0,10000,63.165697385600005,0,0.031805266344300004,-1.67282874019,poly,0.8640274746850001,,1,2,-1,11,5,4,0,0,0,0,16,6,159378
ac5987a6ffdf4d3eb28de2a061b34cd1,10000,37.6253032253,0,11.4938905034,2.00202675472,poly,0.8213120648019999,0.33962327189499997,1,3,-1,18,1,1,0,0,0,0,17,5,997376
8dfbfcbe44d24502a2b40af1e4688851,10000,51.4218252954,0,-4.8505027707999995,-0.6361554896989999,poly,0.8470199576530001,0.33962327189499997,3,2,-1,18,1,1,0,0,0,0,17,7,719032
39351df510784bcb8d10171147bdf956,10000,44.79134101020001,0,-34.145307292800005,-1.13382057674,poly,0.847271225671,0.33962327189499997,2,3,-1,18,1,1,0,0,0,0,17,8,6819
8c165c82f8d345c888579e026bbeb6b6,10000,48.888105103,0,0.0116772442661,2.39073573349,poly,0.80993460852,0.33962327189499997,2,2,-1,18,1,1,0,0,0,0,17,9,530036
8b3877032e6d478ea871d32b80340b54,10000,46.1400865878,0,-96.8815640693,0.196359183877,log,0.8791705883959999,,17,14,-1,6,10,4,0,0,0,0,18,0,828758
5836cc4d75d441cfbf648de491b76722,10000,57.092475803199996,0,-2.3158519741,-0.021503732220000002,log,0.856144397772,,17,14,-1,6,10,4,0,0,0,0,18,2,142877
9e06d0d0174a49008b3d7f98e7b762d6,10000,65.536374101,0,-21.944716405,0.131828243496,log,0.883046803557,,17,14,-1,6,10,4,0,0,0,0,18,4,604334
616f79033e634d9eb620652d36d0a90e,10000,53.894031159399994,0,7.86271582724,0.0660134089472,exp,0.878791344384,0.333808200695,21,13,-1,7,13,0,0,0,0,0,19,1,173089
a72b9355b6b84afc84da060aa2e62739,10000,37.7864155929,0,-8.489361509339998,-0.0732461167099,exp,0.873783477805,0.333808200695,21,13,-1,7,13,0,0,0,0,0,19,4,905313
1b50aae9f0e34b03bdf03ac195a5e7e9,10000,69.15105045899999,0,103.09787065,-3.1631575288300002,poly,0.9703909769679999,,1,1,-1,0,11,9,0,0,0,0,20,2,218980
db1bd1e578c5498cb83cdd1458b7d8f6,10000,70.9621704506,0,0.161127710724,-12.760511794600001,poly,0.996269374071,,3,2,-1,0,11,9,0,0,0,0,20,4,717759
b8f4613893fc452291a13215ec17e592,10000,70.14270708020001,0,-17.1982450073,-6.12770702883,poly,0.947283482473,,2,1,-1,0,11,9,0,0,0,0,20,9,874452
b75caffc84714d04bab53db668d4b98f,10000,72.8724970883,0,19.6118652971,2.06823579395,poly,0.961421605353,0.33962327189499997,1,2,-1,17,2,1,0,0,0,0,21,0,457554
81688a6bb8404484b9c807e461580a12,10000,64.7257466976,0,-13.4831362629,-1.21313799081,poly,0.9477494096269999,0.33962327189499997,2,1,-1,17,2,1,0,0,0,0,21,2,428362
8896268e2b354f5c898d0ab1cfdd48e6,10000,51.159685108400005,0,-5.19023613345,-0.718135733372,poly,0.959087557489,0.33962327189499997,3,1,-1,17,2,1,0,0,0,0,21,4,447487
3c300240c96c45a6a564cf34242d4085,10000,51.5055939234,0,6.8337868715,-0.961071098334,poly,0.96991515232,0.33962327189499997,3,3,-1,17,2,1,0,0,0,0,21,9,851891
0f230bd5146244259e1479b5ef95b3a0,10000,61.311051376099996,0,1.6310631315600002,0.197353733767,exp,0.9725676423270001,,17,10,-1,10,6,4,0,0,0,0,22,4,997396
067c31d225a0445e9a61c7a2450f2b4f,10000,57.852695771899995,0,0.212522013895,0.0050494919880299995,log,0.959391113545,,17,10,-1,10,6,4,0,0,0,0,22,5,77324
8daec94e42ab4c9eaf4a6b656389a879,10000,45.751181236099995,0,-3.2948102653299998,-0.0491328940213,log,0.954446381151,,17,10,-1,10,6,4,0,0,0,0,22,6,592007
c408fa34627d4ff099892435bbd5281f,10000,46.470327777899996,0,-119.267516001,2.07835331782,log,0.9633129836769999,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,0,690438
4687d42841d847c3a31e0770e04afd4a,10000,68.7820135252,0,-1.3410016933600002,-0.00983022377892,exp,0.962853262066,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,2,261774
b0b840d5b9e0438f84de9884225fa437,10000,56.454183952600005,0,12.3089374035,0.276429478986,exp,0.962209754436,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,9,931461
d512905e9737474a99b1d5a339b4f1f6,10000,21.8715424904,0,0.973730414949,-0.425205086162,poly,0.868183092278,,1,3,-1,2,15,3,0,0,0,0,24,0,658404
a5b88128ed44412a8b43e9bdb7333cf6,10000,14.1508627375,0,5.7103712902699995,1.1174529672700002,poly,0.788490018514,,1,1,-1,2,15,3,0,0,0,0,24,2,836833
41d0c695066f4fa1b7c491aba2c6ec91,10000,18.045606013900002,0,0.10667610385500001,-9.72918703854,poly,0.829761219956,,2,1,-1,2,15,3,0,0,0,0,24,4,299062
97c9357f9d0d4a6daae519c01bd0df92,10000,20.5142852035,0,0.42762794027400003,1.8079753865200001,poly,0.848078592377,,2,1,-1,2,15,3,0,0,0,0,24,6,58050
f4fe9fd9c02d416d9e2971a82d7961e5,10000,12.951424383099999,0,8.517331784389999,-0.42480751492700003,poly,0.8248056925589999,0.33962327189499997,3,1,-1,16,3,1,0,0,0,0,25,0,473194
c424e3574ba34e479a9cd575470b63a6,10000,39.6689306014,0,0.09168010845930001,-0.152188506054,poly,0.8669928136599999,0.33962327189499997,1,3,-1,16,3,1,0,0,0,0,25,5,795397
c9d0c8d9cf444b008563a4b571a24958,10000,12.1335678097,0,1.0200087073100002,-0.712546590838,poly,0.8461371790979999,0.33962327189499997,3,1,-1,16,3,1,0,0,0,0,25,6,394135
ff299156e79e4c3aa45a9b8b9a910fcf,10000,20.0717178347,0,-5.65271677299,-2.12745492953,poly,0.8350530913940001,0.33962327189499997,1,1,-1,16,3,1,0,0,0,0,25,7,311999
133eed43e4054a7782900a2d06eed771,10000,19.7801856415,0,9.94621114444,-1.01720729851,poly,0.858822674652,0.33962327189499997,1,1,-1,16,3,1,0,0,0,0,25,8,262567
39b09aa622024379ae9b4d9bcd0203e3,10000,25.8770589214,0,22.8977763477,0.164998937473,exp,0.8523777771009999,,18,6,-1,14,3,3,0,0,0,0,26,1,524989
173ad0ffde184041a9344ebb28b58a38,10000,13.3705500677,0,-1.1609023156,-0.020828962477799997,log,0.8694171322159999,,18,6,-1,14,3,3,0,0,0,0,26,8,332974
91a3021b178b4f52b30796f38d9a9bab,10000,25.2330703399,0,-1.47300844361,0.0505710649422,log,0.858344683241,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,1,713706
daf54a8aed72411d82eb10d51a76520f,10000,20.824439479400002,0,10.4020983348,-0.38209585367700005,log,0.845467070579,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,4,903319
04bbaf42979c4c2abef8c19c8ad71dd0,10000,9.77791919457,0,-0.848290022122,-0.013165417572899999,exp,0.8064163522300001,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,5,860312
0fb0a30cc29a400bba636e07f75a9ede,10000,19.559242676500002,0,-0.39982776061499997,-0.00837521170361,log,0.796480328608,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,7,99619
26659f900abc43f985d82c6365bdd095,10000,16.1469979735,0,-37.0701908685,-1.53467098284,poly,0.971535551814,,2,3,-1,1,0,19,0,0,0,0,28,1,87523
5cc4807cec874cc0b655ffeda3cebca8,10000,43.7696389367,0,209.64503213700002,-2.9186074568400002,poly,0.9627370139139999,,1,2,-1,1,0,19,0,0,0,0,28,2,872436
f9e0d9f3825842408bfcdf171c3bc2fb,10000,20.568999772799998,0,28.9173031909,0.788171017683,poly,1.0,,3,1,-1,1,0,19,0,0,0,0,28,4,14765
5a6704d10276409f9a6c2d4f852f46ad,10000,34.446364918600004,0,71.8713625564,2.03993635559,poly,0.961828264091,,2,3,-1,1,0,19,0,0,0,0,28,7,957677
8d4c047ba1934a97a5d73fda9ed81e73,10000,20.4554898841,0,-286.601341021,-1.29544173025,poly,0.9788988280679999,,2,2,-1,1,0,19,0,0,0,0,28,8,749488
87a53431ba2241b0a096b3eb2210c3a8,10000,12.774833051400002,0,5.92474831026,-1.26592781079,poly,0.9273639491169999,0.352956123865,1,2,-1,6,11,3,0,0,0,0,29,1,313365
6aa864db19cb420ca2c74c1440eb1e62,10000,27.991526305100003,0,-112.860714268,1.1429049690000002,poly,0.952101736762,0.352956123865,3,2,-1,6,11,3,0,0,0,0,29,5,853407
603213b528764762b2e6f1b2253059f9,10000,17.0568291174,0,-0.26383145559300003,2.32841850054,poly,0.975398211634,0.352956123865,1,3,-1,6,11,3,0,0,0,0,29,6,826606
d8ed652d2558457295e7c7e3aa8baa38,10000,18.9721525532,0,2.46547256512,0.8854222665449999,poly,0.956232756231,0.352956123865,1,2,-1,6,11,3,0,0,0,0,29,7,139078
1316d57b936c40e39dede59e4646cd5d,10000,36.3276415045,0,85.0862530646,0.188518606779,log,0.957090244913,,14,8,-1,12,1,7,0,0,0,0,30,0,893840
aacab1d4e80a4a63b7c863bd02effa11,10000,22.7214376954,0,14.072139339100001,0.0167237486957,exp,0.9602042783670001,,14,8,-1,12,1,7,0,0,0,0,30,1,884291
6a72b1f6d35e4fd4a67087bdb48b45c9,10000,35.9177267943,0,76.707613082,-4.15423058546,log,0.952638882739,,14,8,-1,12,1,7,0,0,0,0,30,2,685606
16e32f4af94b4892aca8e9c65a7853bc,10000,20.0082305443,0,-299.324711763,0.899798377762,log,0.941875076943,,14,8,-1,12,1,7,0,0,0,0,30,5,714781
ffbd1dcffec54535945dbce7aa928ecc,10000,18.745485686,0,-0.31166894463000006,-0.171734131466,exp,0.9518889172470001,,14,8,-1,12,1,7,0,0,0,0,30,6,326515
22eca6feb1e44b89bfa44cde9739d1f6,10000,27.270412979499998,0,-34.4611691168,0.7215459397409999,log,0.9539966909309999,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,0,45919
e80bdccc0f9d4b0e8fa1d382c10c7f92,10000,30.170876880599998,0,-14.691542325999999,-0.137256535484,exp,0.9672091327850001,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,2,199136
4ccfdb653a31495f96e0f75534a06b3a,10000,21.9091143295,0,19.1158780984,0.0770721001823,log,0.96157343005,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,3,669067
d28ce21b7d77480c9f946239c651d5ff,10000,52.7275931725,0,2.7886642941299997,6.45359317548,poly,0.844229935556,,1,1,-1,22,14,14,0,0,0,0,32,5,488420
5dfc53d0ee674a0997b0944e73add0f9,10000,51.254255492700004,0,0.0281784977023,2.66579107907,poly,0.83473694296,,2,3,-1,22,14,14,0,0,0,0,32,9,207517
62957bd2c24940caa14afa9ba6953a94,10000,43.8648333051,0,-0.48846778213500003,-0.714444165964,poly,0.8730523680399999,0.30341307554200003,1,3,-1,8,19,23,0,0,0,0,33,5,154605
f4eae91b26dd4a7cab348530299f6c43,10000,50.9943502836,0,-12.679221549400001,0.838291077729,poly,0.842433251308,0.30341307554200003,2,1,-1,8,19,23,0,0,0,0,33,7,459595
3c4b23520cc04e0196e2b5034fc17b9a,10000,68.3299671842,0,-10.3945621179,0.027042526436900003,log,0.861060565595,,47,14,-1,36,10,4,0,0,0,0,34,0,459356
83d96d1c961f447ea70eeb7700ac7c54,10000,35.714250099299996,0,-44.8059749894,1.19635183738,log,0.871158099395,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,0,798427
ae73c77494ba483f86afd9cfb684b5a3,10000,48.1279353157,0,3.45930246004,0.018417816084,exp,0.8394405080600001,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,2,929383
f5876c1320664c0b95c5594a46c39907,10000,58.1890762384,0,1.25587070121,-0.0119276232916,log,0.848060891191,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,4,350607
6a45b724935945f58363164a7e92a2dc,10000,53.5712403984,0,5.76476063403,-0.177073125066,log,0.858424174886,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,9,571199
71c5b1eaca154c998ac52f3ea8c3c903,10000,57.507232889300006,0,12.0195593425,1.30301432753,poly,0.9634217658759999,0.283578492051,1,1,-1,5,29,16,0,0,0,0,37,0,407648
e8ceef8c2b6d410aab9f1587fa583e50,10000,51.1773390205,0,7.81684030396,1.53825018444,poly,0.953742026779,0.283578492051,3,1,-1,5,29,16,0,0,0,0,37,3,672264
1bb52c69f32f4487be8c9133530d6c6c,10000,50.889406700500004,0,-11.478948606300001,-1.28995171124,poly,1.0,0.283578492051,3,1,-1,5,29,16,0,0,0,0,37,4,519158
3d24e01065e64992b2c0cd2da94947d2,10000,40.197057208800004,0,7.62109895377,-1.71195524347,poly,0.983363133275,0.283578492051,1,2,-1,5,29,16,0,0,0,0,37,8,299184
7b2a6eda98cc441895c97136c8638061,10000,50.624754532299995,0,-24.7413337874,-1.06869190615,poly,0.940679968213,0.283578492051,1,1,-1,5,29,16,0,0,0,0,37,9,876298
ee43b8e21df4409ca71289e1b3cfa269,10000,68.6118942973,0,19.1902329182,13.5426254806,exp,0.937862983901,,21,30,-1,20,0,30,0,0,0,0,38,1,437775
37f69b5ee54743afa040de4bb5db5bcd,10000,77.1287947964,0,7.409326096849999,0.07914211518139999,log,0.9457620360969999,,21,30,-1,20,0,30,0,0,0,0,38,4,38693
6ecce3b0962949f4ba2ef26d8ccd796d,10000,58.446004961199996,0,-4.68250238469,-0.0445742513349,log,0.958911598861,,21,30,-1,20,0,30,0,0,0,0,38,8,121983
56de8d272216491d89ec5f151020eb45,10000,44.568040690299995,0,-1.36358464005,-0.011742889217900001,log,0.948651601759,0.255622218635,51,32,-1,18,32,0,0,0,0,0,39,7,969952
f270ac7d8f974be4905fde14d5ea024c,10000,58.8864713659,0,29.2262331467,-1.05126503636,log,0.9483381213650001,0.255622218635,51,32,-1,18,32,0,0,0,0,0,39,9,755054
9ff17cfd641849a2ac1aae1d661f9c8e,10000,14.6862534224,0,-0.212615434473,-9.62965218088,poly,0.833643959484,,2,1,-1,22,13,15,0,0,0,0,40,0,231478
